Job Title,Department,Earnings,meta_row_index,meta_row_id
LIBRARY ASSISTANT,LIBRARY DISTRICT,21723.31,1659,407830a0004c5d17d811b85bad28cbf52c8949df
ASSET MANAGER,ENGINEERING,21692.34,1660,abd06bbfb076689ecf8d6c9db3233c53bc3343d8
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,21665.36,1661,3602be60562e9205fc89b6561b9d7dcd6b91df8a
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,21616.15,1662,349059e38aeb94588249e03ed03b4847d41720a6
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,21611.01,1663,9cca1f58a8fbbc3c517c7bb9e742abb67432d4e7
ADMINISTRATIVE CLERK II,UT STANDARDS ENGINEERING DIV,21601.53,1664,4d3d48ff0f1d7dc9d394a1e348c067536c6ecc48
POLICE PUBLIC RELATIONS MGR,OFFICE OF THE CHIEF,21553.44,1665,ac59c2da07dd0dda126862bbac63b6ba02f2e0af
ENVIRONMENTAL PROGRAM MANAGER,ENVIRONMENTAL SERVICES,21553.44,1666,b936a120ccc1db0409be5b2073af00212cd2ebc5
NEIGHBORHOOD SERVICES MANAGER,COMM DEV & NEIGHBORHOOD SVCS,21551.64,1667,47987981585494f0296b4605f904cad83a5124e8
WATER UTL FLD OPNS SUP-Inactve,UT DRAINAGE SYSTEM DIV,21534.40,1668,08bdbc5300af9be9e5c82d06c75c7f0330228bf7
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,21528.76,1669,7d7175d5442302d4a0db07aefb84ec9f7066584a
ADMINISTRATIVE CLERK II,CULTURAL SERVICES,21493.26,1670,19153bb0b895d35949de6c95316ca3f785b59304
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,21400.65,1671,fd0bf9a1aa947b870688325fbf676ea39d2c5365
REVENUE AND PROJECT MANAGER,SALES TAX,21347.70,1672,590e7707e290a8fa3535bfae355af77bc4d4bbad
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,21302.97,1673,649c2b722be4b9eea77f387f91f0296677e3b199
BIKES PROGRAM SPECIALIST,FC MOVES,21265.06,1674,347860a2f8b4fbd089dfaa1a29625859a8eb7d58
UTILITY FACILITY LOCATOR,UT ELECTRIC SYSTEMS ENG DIV,21237.19,1675,1ae1953c2f19c8e519c66ce60a5a963245cc870e
LINE GROUNDWORKER,ELECTRIC FIELD SERVICES,21217.93,1676,f6c460c372e7d6953c96e72a5234432d7d4e8332
ADMINISTRATIVE CLERK II,OPERATION SERVICES,21188.80,1677,bb9c8e290503056881d54c412a80fdd5b69fedf7
LIBRARY SERVICES REP,LIBRARY DISTRICT,21174.09,1678,8720be1b6fe47e944dc6e15201f8a9e9d2e05f91
INDUSTRIAL PRETREATMENT SPEC,UT WTR RECLAMA & BIOSOLIDS DIV,21118.93,1679,e5a96f88486bcdc368cf117c96018089910fdc6f
LIBRARY SERVICES REP,LIBRARY DISTRICT,21110.49,1680,ac065f72848838bf92a7ec072a22651822bd8126
HRIS ANALYST,HUMAN RESOURCES,20994.93,1681,b40ae44041c2b68a48f209441f848e9f04b76cb8
LIBRARY SERVICES REP,LIBRARY DISTRICT,20935.01,1682,e8f42e5e9d547e791a831c8e5d641dd1bce27e72
PUBLICITY MARKETING SPECIALIST,CULTURAL SERVICES,20923.81,1683,0bf3f1d3276b7423af6a580a5615697c5cea2a09
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,20824.90,1684,ce25b79577d56b8b57d16e85951562572b8c03bf
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,20778.57,1685,aab52ecf883d62091d317ab9b01ff4e493f7bf6a
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,20774.56,1686,ade92217ca3ae06ad724909acc0b14ea318f94b7
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,20710.78,1687,3df933438672667381c0204b6f37e34fce29da8e
CUSTOMER SERVICE REP I,RECREATION,20648.02,1688,3032334256277f12ed084d599a89b29863464e32
PAYROLL SPECIALIST,ACCOUNTING AND TREASURY,20582.24,1689,4e0350a5dcb72d8ac248089dded4e9b656980d1c
LIBRARY SERVICES REP,LIBRARY DISTRICT,20450.29,1690,6269903007d9789425f011091443433dbb3bd1f3
LIBRARY SERVICES REP,LIBRARY DISTRICT,20412.75,1691,2d3056dc771c94c4f00f89ee6870d8cd481cfe92
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,20330.02,1692,ec9065c4813e2f7df7e13ef67d3023679bbf790b
GRAPHICS SPECIALIST,LIBRARY DISTRICT,20310.28,1693,7cc8731d176d926155349ac593e89326a8114879
LIBRARY SERVICES REP,LIBRARY DISTRICT,20298.17,1694,8f40cd8868e2e80dc67b395e28076e971a4e76cd
ELECTRIC LINEWORKER,ELECTRIC FIELD SERVICES,20296.97,1695,ba69d03e3700df9815404875e96196fe4bd9dccd
ADMINISTRATIVE ASSISTANT,TRANSFORT / DIAL-A-RIDE,20220.47,1696,021aa28d4166d738f817eeceef3aa4918fd2e1e8
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,20133.19,1697,4cacbc9c0e364cf9eb56513a033831401dca0512
LAN AND SYSTEMS ADMINISTRATOR,INFORMATION TECHNOLOGY,20019.43,1698,4362d0f12a23738be62c0bff8f3f717e4f9876d4
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,19964.32,1699,4193254800fab7e5dccc5287104fffe44a49d16c
HISTORIC PRESERVATION PLANNER,COMM DEV & NEIGHBORHOOD SVCS,19963.98,1700,f51467db943828ef8836cab7e24286d3f71890b6
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,19958.88,1701,b100b82dd5051ba5a748653a96ffe55783f63d8d
EXECUTIVE ADMIN ASST-Inactive,PDT ADMINISTRATION,19940.23,1702,94469e8471bb2aaa4f5659385ea6ebafca5b8bb9
LABORATORY ASSISTANT,UT ENVIRONMENTAL SERVICES DIV,19914.96,1703,0bc16d6b8d1498b737e2bc00e5e40b078f7a08f2
STREETS EQUIPMENT OPERATOR I,STREETS,19912.33,1704,eff42c0d50fb54bd7e8dcf177a362df5d251da94
POLICE OFFICER,PATROL,19859.83,1705,e64559cc7bd01983e5be186373f70a9761f3f16c
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,19840.41,1706,9afe1c28c9634c9cb1df5582b04cd679a573d018
LIBRARY SERVICES REP,LIBRARY DISTRICT,19839.05,1707,76ba297c649c6baa167f46ed20fad8ec5202f05b
LIBRARY SERVICES REP,LIBRARY DISTRICT,19788.46,1708,c8e82848a52ec6ccee6d5ac9a086f0bd0d457763
CALL CENTER TECH-LIBRARY,LIBRARY DISTRICT,19738.30,1709,f481edacbdf7dd42624615cf2af02686aa0ed377
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,19702.53,1710,8baed9d7b929b7c1aeaab75a2bb914e689505c46
PLANT OPERATOR,UT WATER PRODUCTION DIV,19661.85,1711,013766a19383ed26ca43fa23cc996ae2d831aa1b
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,19561.26,1712,3b136b7728482e9ac8e91b2700436ad69b16fef8
PERSONNEL TECHNICIAN,HUMAN RESOURCES,19429.68,1713,3700b950e73b064f9110b5aa7d85db817c32f3af
TRAFFIC SYSTMS ENG/SUPV,TRAFFIC,19364.52,1714,dce141550e7ed2bf6638869fc6d3b1da7d5e5fee
CUSTOMER SERVICE REP I,RECREATION,19320.10,1715,da30ca3f2edba13a4e07598f49e0d7baec015d39
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,19314.13,1716,1204c7ab9286e2a8c4e03428c766b48e31e1f746
DISPATCHER/SCHEDULER-Inactive,TRANSFORT / DIAL-A-RIDE,19289.18,1717,c1a7c6b0b58810abfa9e400de08d77cf64605edf
SR BLDG & DEV REV TECH-Inactiv,COMM DEV & NEIGHBORHOOD SVCS,19281.49,1718,bdec8bc2f82d196b2f00f669efa3ad680e5e4f4c
CUSTOMER SERVICE REP I,RECREATION,19244.32,1719,9bd1af1cc7320ca332139c98d1eb5eb502685460
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,19228.26,1720,7794451d1e70df9592fea6e6aa2e044e39aae2ad
COMPLIANCE INSPECTOR,COMM DEV & NEIGHBORHOOD SVCS,19152.98,1721,be34782ae25ed7490a2a6a4782f66e988721b877
CUSTOMER SERVICE REP I,RECREATION,18955.32,1722,5554d665ffcc2d3628057f440db2e06e9ae52c0e
FACILITIES PLNNR/DSGR-Inactive,OPERATION SERVICES,18905.22,1723,027ea74404a7f42780ee210f5c221e7422c59353
ADMINISTRATIVE ASSISTANT,COMM. & PUBLIC INVOLVEMENT,18785.09,1724,776e559390c68539962faa2cd62e305b451d2c39
WATER UTILITY MAINT OPERATOR,UT DRAINAGE SYSTEM DIV,18675.85,1725,77c25f767dda9052d3f0e0cb5e095b3f2c48c975
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,18639.21,1726,bab8fc59003602c08ce8ee158231631e114ad850
RECREATION COORDINATOR,RECREATION,18500.00,1727,8051b4e4d29b3ed0d593e5c4942242392e1026e9
TECHNICAL SVCS SUPV-WASTEWATER,UT WATER PRODUCTION DIV,18486.60,1728,fa3989429d403b552c4577c43b2a84edcf2989c5
FINANCIAL TECHNICIAN,OFFICE OF THE CHIEF,18453.88,1729,a328564cdb3ed389bba077ba61ff7df0fbc78e57
CLERICAL AIDE,POUDRE FIRE AUTHORITY,18427.53,1730,6c8196a673ded88817a245c8d931ad207656693f
PERFORMANCE EXCELLNCE PROG MGR,CITY MANAGER'S OFFICE,18415.87,1731,85b54641d27cf08b99bd65acb942358a4b29019c
ASSET MANAGER,STREETS,18342.10,1732,185fd8d37ff7fa27e36c96d9a008b8eaaa7251d6
EXECUTIVE ADMIN ASST-Inactive,CITY MANAGER'S OFFICE,18215.41,1733,233a5f568c9c3f8d90ec6d556feb0479a9597a49
TRAFFIC EQUIPMENT OPERATOR I,TRAFFIC,18198.85,1734,4aa1a3de69b6ca038e4714dbfeb4c744fb95864e
PLANT OPERATOR,UT WTR RECLAMA & BIOSOLIDS DIV,18159.56,1735,d3075f2c2758e7f3d797f8cc690c184e849adc7b
ADMINISTRATIVE CLERK II,CULTURAL SERVICES,18135.00,1736,8bb95ab31e3bffb757d237d0c09e226b6e2444ed
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,18033.55,1737,57b573e4be12b4846fa88732cd23f8a1a8d564f8
GRADUATE MGMT ASSISTANT,CITY MANAGER'S OFFICE,18005.00,1738,2be4375eae342a420064f10e6a4e863986b7fe37
FINANCIAL ANALYST,UTILITY FINANCIAL OPERATIONS,18000.00,1739,f5c8fdc4ce7e436d326ead77e8d4940458a7bd3a
LINE GROUNDWORKER,ELECTRIC FIELD SERVICES,17940.89,1740,dd67a72709aa6ba895353e58f46ae7a2302b24a2
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,17910.83,1741,b5797fdd1c9281a3092740b4f86b783f8428c2d5
LIBRARY AIDE,LIBRARY DISTRICT,17870.43,1742,322b5a373ae7f1cfabbee83864e071a3a4259c39
STRATEGIC ACCOUNTS SPECIALIST,UTILITIES CUSTOMER CONNECTIONS,17826.06,1743,98b909195bd992423be67dfd858d86087317f6a0
ELECTRICAL ENGINEER I,UT ELEC SYSTEM DESIGN & IT DIV,17642.22,1744,47f9ea254efc64bd6478fc701df07bb9bb1c782b
TELECOM TECHNICAL SPECIALIST,INFORMATION TECHNOLOGY,17563.33,1745,20854ed51c81c4325d181cf125ccd32b42e453ab
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,17470.16,1746,0e72953e5e3388c9ad31a60f3eac6a3c1f0936ac
COMPLIANCE COORDINATOR,CITY MANAGER'S OFFICE,17422.72,1747,3181d949d843faef6b3e6e6d374bb48361190da4
SR GIS PROGRAMMER ANALYST,INFORMATION TECHNOLOGY,17344.80,1748,ebedfd1421e0aa17f7403a89f9f82ca18848f602
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,17305.16,1749,2a787e81a0457bfa7ec3cdff798f58a79f1a4892
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,17305.16,1750,2a787e81a0457bfa7ec3cdff798f58a79f1a4892
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,17305.16,1751,2a787e81a0457bfa7ec3cdff798f58a79f1a4892
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,17305.16,1752,2a787e81a0457bfa7ec3cdff798f58a79f1a4892
FIREFIGHTER INTRO - 56 HR/WK,POUDRE FIRE AUTHORITY,17305.16,1753,2a787e81a0457bfa7ec3cdff798f58a79f1a4892
UTILITY GROUNDS TECHNICIAN,ELECTRIC FIELD SERVICES,17254.28,1754,c5cc51fa0df97ae1854cc9eb2020bb438d58befb
STREET SIGN TECHNICIAN,TRAFFIC,17250.03,1755,2305c729009a4ba3c4f4036a89763b2bfcd35bc4
ADMINISTRATIVE CLERK I,UTILITIES MANAGEMENT,17197.72,1756,f5d1623c353fef72257920fc40cf6a5ba69ac6c1
ADMINISTRATIVE ASSISTANT,UTILITIES MANAGEMENT,17164.46,1757,19e62eb804189d1dee0ee82a5f4424787e67ca6c
CLERICAL AIDE,POUDRE FIRE AUTHORITY,17153.25,1758,b9ad3cff4679174f8c59aeb65e0587263d92258f
MECHANIC,OPERATION SERVICES,17116.39,1759,5a8801299f94be5b250e3fa18d0f0b2981652dc6
INSTRUMENT/ELECTRIC TECH,UT WATER PRODUCTION DIV,17076.94,1760,36eace6d6ec9788e99ac99ac39c1ff1a57edd76c
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,17057.80,1761,4a17a314b3bba83de89ed3dba0fdf4799de76cc0
CUSTOMER SERVICE REP II,UTILITIES CUSTOMER CONNECTIONS,16963.64,1762,5695bfc5b6dac5a149be516959db3e10b2453eb8
SPECIAL PROJECTS MANAGER,UT WATER SYSTEMS ENGR DIV,16923.10,1763,fb07dde34e8f0126870dcafabfc9e7fed144e056
ENVIRONMENTAL REGULATORY SPEC,UT ENVIRO REGULATORY AFFAIRS,16920.90,1764,bccb542146bb28dfbabeed2b9209950b5eed4d4d
RECREATION AREA MANAGER,RECREATION,16915.11,1765,09eaaead50aa643a879266a4760451e2a0b6f407
ENVIRONMENTAL PLANNER,ENVIRONMENTAL SERVICES,16901.39,1766,dfa8d0d31759871aa8d114d9d48ab87ad3752cc5
MGR OF FORESTRY/ CITY FORESTER,PARKS,16800.80,1767,47b0a2387c153ce368b2da0b1036938a2260da7c
STREETS EQUIPMENT OPERATOR I,STREETS,16779.41,1768,c841307afe545d2b4060de133473596d9ae14feb
CIVIL ENGINEER II,UT WATER UTILITIES ENGINEERING,16745.61,1769,506fb3a8c116d64b724f19d12fb143dce2d9f38c
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,16623.28,1770,0cd372714d02e91561179d1ec9f2cad8f4c65b5e
EQUIPMENT MAINTENANCE WORKER,OPERATION SERVICES,16614.40,1771,194476675ce2df0ba6f09637ef47413ed7e0618f
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,16593.12,1772,8c4142f876e0b3bb6d670c3b07fd607e818171a8
BLDG & DEV REVIEW TECH-Inactve,COMM DEV & NEIGHBORHOOD SVCS,16571.02,1773,1dc8b9f8b2f42ddd2a45923f66bbaba77d9c4948
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,16562.01,1774,fa256751b6b060234d9417d8b974453cc03aa1e5
LINE CREW CHIEF,ELECTRIC FIELD SERVICES,16547.29,1775,2c29d0c46a764746552ec9317b4d13bcd6e93cc4
ADMINISTRATIVE CLERK I,NATURAL AREAS,16516.20,1776,6dfbaac125b1d4bfd5d2ce649f089580cad6d3b4
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,16502.04,1777,77a14bb3dc1c18600f3eaf3d137c534bd949f65a
LEGAL ASSISTANT,CITY ATTORNEY'S OFFICE,16442.28,1778,6e99a1c12789dbc7445e78ab4e10850670073faf
CALL CENTER TECH-LIBRARY,LIBRARY DISTRICT,16308.80,1779,0b7ab06de0797e3d405560960d2244d54098275f
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,16228.34,1780,ca5e3beee23a2ab1a63a2f511542af040c44cbfc
PC HARDWARE/SOFTWARE SPEC,INFORMATION TECHNOLOGY,16223.70,1781,1c7f81a6f4a2b30db6ec8c3bca8a4f7c9a469ef0
TOTAL REWARDS MANAGER,HUMAN RESOURCES,16175.97,1782,7ef87a8a00ba86ffb6eb3287dd95c03fb263a32f
PROPERTY EVIDENCE TECHNICIAN,POLICE INFORMATION SERVICES,16096.17,1783,54649c6ee3f2e3e3dab9930b515649b5139a3e2f
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,15972.60,1784,971508ca8d3e10005865847d2b743dc5f78b9d68
POLICE OFFICER,PATROL,15946.08,1785,45722270b27216063620b4e81800979dba436a0f
SUBSTITUTE LIBRARIAN,LIBRARY DISTRICT,15788.00,1786,2512897b992e021af90d52c833af8814a47e9e62
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,15771.78,1787,dcd2b38d5845c367cff568b5b23c9723c8bfe207
ADMINISTRATIVE CLERK I - LIB,LIBRARY DISTRICT,15693.17,1788,eb5d3f87b48b1c064cf49d8b4b4475cc0136beff
ELECTRIC UTILITY PROJECT MGR,UT ELEC SYSTEM DESIGN & IT DIV,15691.93,1789,47f25ad8bcf438161f242d41f03661ad474a596c
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,15462.23,1790,a0d619c228e8cd90b949b44df8c4fee45299f9ed
PARKS SUPERVISOR,PARKS,15378.00,1791,154d276b8af48dffe92366c10dbe53747766b73b
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,15201.79,1792,c098787512eb07232698284cbb63db2f34cdd4b5
SR ENVIRONMENTAL PLANNER,NATURAL AREAS,15112.70,1793,a86ddd8dede51bc64305144142a9ec21ccea9e7b
ADMIN TECH SUPPORT SPECIALIST,TRANSFORT / DIAL-A-RIDE,15050.89,1794,ced09c16562dc88a777140035a56d69ac0cc7720
EMERGENCY SERVICES DISPATCHER,POLICE INFORMATION SERVICES,15048.47,1795,2e572552ba7bbc9488ebd45cbf59ff5f7ff73e43
ADMINISTRATIVE CLERK I,UT WATER UTILITIES ENGINEERING,15000.76,1796,96bcf74aaad2ac537292bfad02670590d81f0c2b
PARKS/GROUNDS TECH,PARKS,15000.45,1797,4493b506c556d474ef133229434453ceea684b8d
LIBRARY ASSISTANT,LIBRARY DISTRICT,14970.48,1798,ff87b8e18fee2c5b1664042ff26a65a2a28fdbcf
TRAFFIC SYSTEMS ENGINEER,TRAFFIC,14960.46,1799,080936696914129289675906f98fa7aae7bfee95
ASST CITY TRAFFIC ENGINEER,TRAFFIC,14874.46,1800,9c44faa1127f1125e4e955e2632984c8326d0da8
PARKS/GROUNDS TECH,PARKS,14814.69,1801,38bff3073d71de91f3feff32f7add033c66a0b20
LEGAL ASSISTANT,CITY ATTORNEY'S OFFICE,14787.89,1802,1b7fe6431e28318a8c2625531da7f98f68b24013
FORESTRY SUPERVISOR,PARKS,14684.30,1803,4df461248e8682f7bd1e343a45f259a404c58e03
SR URBAN FORESTER,PARKS,14684.30,1804,1e67e7b4c12632a1b1d3e27b0faaa97fbfa4d9b3
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,14677.04,1805,99e7f205299016f738885e075742d7b27e23cb7a
RECREATION COORDINATOR,RECREATION,14569.37,1806,356c0192f99a31e3350aacf78ddf1921fac617f3
ADMINISTRATIVE CLERK I - LIB,LIBRARY DISTRICT,14563.88,1807,02e1e44640b69a0939b8f1a14d598cd1e4c55bff
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,14550.93,1808,f90fd4d70041071e40d24dfe731f84c55f813919
UTILITY BILLING REPRESENTATIVE,UTILITIES CUSTOMER CONNECTIONS,14550.00,1809,bc110c38874e3f6c641edb553ea06e01af582457
LINE GROUNDWORKER,ELECTRIC FIELD SERVICES,14512.42,1810,9c0fabcc1ccd7758eb75393d915fd9585a9a8955
TRAFFIC EQUIPMENT OPERATOR I,TRAFFIC,14451.01,1811,dc555e0f99a1c172b631fdf0b62e9c094667d629
UTILITY BILLING REPRESENTATIVE,UTILITIES CUSTOMER CONNECTIONS,14388.89,1812,b4ea3bb9da6767b9c95a08fe6ce74e41e7622896
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,14301.19,1813,c88225052e1c6d7e9f5492066ed05436f6fb2f8b
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,14280.24,1814,eb95680fb6e9b4c688339b8ef1191689ebb0da2b
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,14254.53,1815,a665ebd2fffacb1e6400b3de6bb0a978940693af
ADMINISTRATIVE AIDE,ACCOUNTING AND TREASURY,14233.19,1816,bfce95e4b50377d9b200aa92577d417794a16e18
RECREATION COORDINATOR,RECREATION,14084.20,1817,a40975c8fca545362d7a835a6c1d63c5b1f84c9d
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,14046.59,1818,f8b1db253c81e764a2e230605a1f3b7ea1c95bec
EMERGENCY SERVICES DISPATCHER,POLICE INFORMATION SERVICES,13953.25,1819,2777d2925b1aac9a231276daa9427ccff5dda1a0
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,13864.53,1820,c03f86dc903133ff16a85751eca2e711401a8933
COURT BALIFF,MUNICIPAL COURT,13858.69,1821,2ef2a0ac2c6c86a0caf7fa0cef3e448833ca3569
SR LEGAL ASSISTANT,CITY ATTORNEY'S OFFICE,13844.62,1822,399336fc30abba3459e5f15a7c33bc829ebcb77b
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,13798.21,1823,28a962915083e50e2d1e5d49a79348246eed27d4
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,13757.18,1824,7a47294655c7e00ef1d1edc014a7105fc7338b3f
EMERGENCY SERVICES DISPATCHER,POLICE INFORMATION SERVICES,13742.40,1825,60c6e5701c0b03eaa6141177bf554e2343bc4bf6
EMERGENCY MANAGEMENT TECH,POUDRE FIRE AUTHORITY,13682.92,1826,628b9c15db464299815114da943a976bebfaf3b0
ERP PROGRAM MANAGER - Inactive,INFORMATION TECHNOLOGY,13678.64,1827,bfa5d5b6864bfbffda7dcf7b03df87377977fad3
CIRCULATION ASSISTANT,LIBRARY DISTRICT,13674.52,1828,49f01d69af1ff178ac452753b7cac3b95a9faf22
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,13674.49,1829,6a03ff679ad8256b1945cdd056fda8376089df5b
COMMUNITY SERVICE OFFICER,PATROL,13515.78,1830,c96ac34db2e0866adfbc149ef28093837bbce354
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,13403.53,1831,c0602d7eee11db3f46921918eff9da2aa2b17c3a
BUDGET ANALYST,BUDGET,13399.58,1832,4b31bbd61a470138e72866fa338237b8506650a5
FINANCIAL TECHNICIAN,OFFICE OF THE CHIEF,13257.11,1833,b86bf260de1d7b54a76f2aee0c7feb80863f40d2
POLICE SERGEANT,INVESTIGATIONS,13217.65,1834,5f360d5d3043b22150d0fe5e22bd55de14d576b6
UTILITY BILLING REPRESENTATIVE,UTILITIES CUSTOMER CONNECTIONS,13164.06,1835,881c7586e88b5886b6131514a2d76afa0ee8a0a6
PARKS/GROUNDS TECH,PARKS,13131.74,1836,5e98c221885b8c9c90653e12b8b9c1dcca4304f7
RECREATION SUPERVISOR,RECREATION,13063.66,1837,235a43d1893b2239f6983131526e37a90a9d9a3f
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,13043.45,1838,77e768175a1dd6a02ca9566e340d6892fdac687c
RECREATION COORDINATOR,RECREATION,13030.10,1839,c5c32c2e79ea2f4f21296bafdace49e268362027
RECREATION COORDINATOR,RECREATION,13030.10,1840,c5c32c2e79ea2f4f21296bafdace49e268362027
SUBSTITUTE LIBRARIAN,LIBRARY DISTRICT,12995.79,1841,adb3f8f15c65c19a167f9af541d530541d3283e5
FORESTRY CREW CHIEF,PARKS,12916.90,1842,049d6beae471522dba234cbbd92526edf6d1926b
CAMERA RADAR / RED LIGHT CC I,MUNICIPAL COURT,12843.75,1843,41c144da2ea0f25a61925524be9545030a2e3aa2
CLERICAL AIDE,POUDRE FIRE AUTHORITY,12765.96,1844,559b568467cd921acd13303be8334fa4ad4849d6
PLANS ANALYST,COMM DEV & NEIGHBORHOOD SVCS,12610.77,1845,113c806386060e1def2bf95aa7abcdde6694835e
MAINTENANCE SPECIALIST,UT WTR RECLAMA & BIOSOLIDS DIV,12603.95,1846,2214c1fcbfef3de1e13b2bb125a1381a9c685542
POLICE OFFICER,PATROL,12593.67,1847,fa618c99d7ba1f057c9a061f41b9ab460e2a18ce
EVENTS COORDINATOR,CULTURAL SERVICES,12546.98,1848,512b4afb34d379948eade66aff1556ad7d93a7a9
ADMINISTRATIVE SUPPORT II,CITY MANAGER'S OFFICE,12526.70,1849,64003474ebac052d96dd42d6a738e5294abc77ca
SUBSTITUTE LIBRARIAN,LIBRARY DISTRICT,12483.07,1850,c9c641bd77a4a73a77fc84d05e7d7f2cfeb20cb8
FINANCIAL ANALYST,FINANCE ADMINISTRATION,12450.52,1851,8480bba74e07f9d9eb7047394fc2949b22206726
POLICE OFFICER,PATROL,12265.67,1852,bc94096ef2c95a6cfd3029e67e0ae9b2ad1d0dfb
POLICE SERGEANT,PATROL,12219.40,1853,3149a60837eeb4a4c28038460805c292f99e4991
ACCOUNTING MANAGER,ACCOUNTING AND TREASURY,12159.49,1854,8eec3f1f95b7e99c829ed69af05056751db4de21
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,12118.22,1855,96e18a52158b98418ec6bb42f307f6a49568ace9
POLICE SERGEANT,OFFICE OF THE CHIEF,12112.15,1856,781965853cc439087bfeaee18bd5928f3ec16e7c
WATER UTILITY MAINT OPERATOR,UT DISTRIBUTION SYSTEM DIV,11981.34,1857,ec5bd6787ad642cc6699c3b559e772d0d6b11c81
POLICE OFFICER,PATROL,11970.53,1858,58544ac1c351a8072dde2e2de273f7882c227fe7
BLDG & DEV REVIEW TECH-Inactve,COMM DEV & NEIGHBORHOOD SVCS,11936.97,1859,5923a2f6acd1eddd10eccbae021a6b016f63e84d
CIRCULATION ASSISTANT,LIBRARY DISTRICT,11936.10,1860,37e044ce166c0bcb3a666eeff3cff6eca3cfc8ba
LIBRARY AIDE,LIBRARY DISTRICT,11930.22,1861,a9206b38f3615511c3aae997addb3963b82a1ccf
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,11926.73,1862,c753489fe1909c434d5ce0671aca32a21662d2b8
FIRE SAFETY INSPECTOR,POUDRE FIRE AUTHORITY,11813.68,1863,ca54292bf21730968db102be1e1bf5574a0f88e6
GRADUATE MGMT ASSISTANT,CITY MANAGER'S OFFICE,11752.44,1864,bf23a488ca0075fb4831c0497f55111f98158e06
LEAD PC HARDWR/SOFTWRE SPEC,INFORMATION TECHNOLOGY,11742.27,1865,2b4ce1110c7725ec5b37e1b4d8c521a5ef9c7a08
LIBRARY AIDE,LIBRARY DISTRICT,11704.24,1866,2944ce2d6ca66b35bbb7b425e29270d54251a59c
POLICE SERGEANT,PATROL,11584.85,1867,b62e16457006f3901d80d1d782f346528011b70c
POLICE SERGEANT,PATROL,11575.44,1868,d60f4b2d4d02ecd350eda74cf00cdcfbf54c2cb5
LABORATORY ASSISTANT,UT ENVIRONMENTAL SERVICES DIV,11544.00,1869,38304953788f80a7322b2fdfc9fcf9c9114d9c12
BUS OPERATOR,TRANSFORT / DIAL-A-RIDE,11447.60,1870,e1629aece0ce3913843ec4a2c6e72d4ba4dabfb9
